session_id,user_id,session_start,session_duration,device_type,location,pages_visited,revenue
session_001682,user_0944,2024-03-09 04:02:56,1464,mobile,DE,15,0.0
session_001683,user_0518,2024-01-25 17:15:18,952,desktop,DE,6,0.0
session_001684,user_0864,2024-04-05 10:47:58,2494,tablet,FR,9,0.0
session_001685,user_0702,2024-01-26 07:04:05,1709,tablet,IN,1,0.0
session_001686,user_0040,2024-02-25 17:23:27,455,tablet,DE,1,408.7159721545008
session_001687,user_0123,2024-11-28 19:50:49,949,tablet,US,10,277.3354413823989
session_001688,user_0960,2024-08-09 22:41:25,2671,mobile,FR,11,311.864054795473
session_001689,user_0628,2024-04-07 02:33:47,1443,tablet,BR,8,0.0
session_001690,user_0230,2024-02-26 01:58:28,1204,tablet,CA,7,0.0
session_001691,user_0443,2024-11-08 19:20:33,1258,desktop,US,8,0.0
session_001692,user_0129,2024-11-22 06:37:44,2596,mobile,DE,7,216.35892095397915
session_001693,user_0976,2024-05-30 20:32:59,1928,mobile,JP,6,0.0
session_001694,user_0223,2024-10-03 17:49:08,812,tablet,DE,14,367.36033181153033
session_001695,user_0562,2024-11-30 22:30:40,3159,mobile,JP,11,202.48648479023893
session_001696,user_0668,2024-06-24 15:55:34,1260,tablet,AU,1,0.0
session_001697,user_0960,2024-07-19 23:27:27,1798,desktop,BR,1,0.0
session_001698,user_0764,2024-09-21 07:55:58,2337,desktop,AU,10,393.11086693711604
session_001699,user_0252,2024-12-03 02:37:36,3054,desktop,BR,6,0.0
session_001700,user_0693,2024-02-07 16:42:27,3253,desktop,UK,1,0.0
session_001701,user_0321,2024-12-27 18:47:35,1491,desktop,CA,4,0.0
session_001702,user_0598,2024-12-17 06:41:31,3422,mobile,BR,6,151.9731140031504
session_001703,user_0164,2024-12-15 20:13:24,652,desktop,AU,2,312.96155736404023
session_001704,user_0644,2024-07-01 08:41:16,2896,mobile,DE,2,0.0
session_001705,user_0139,2024-12-07 20:21:18,1590,mobile,AU,8,0.0
session_001706,user_0954,2024-06-20 05:49:34,2425,tablet,CA,8,473.8359982457999
session_001707,user_0353,2024-12-09 22:25:34,1421,desktop,JP,2,0.0
session_001708,user_0114,2024-12-29 03:06:02,3269,tablet,DE,11,0.0
session_001709,user_0364,2024-08-22 02:37:12,3304,mobile,US,10,0.0
session_001710,user_0197,2024-07-18 09:26:50,1177,tablet,US,8,0.0
session_001711,user_0270,2024-06-23 08:20:26,1803,mobile,US,5,0.0
session_001712,user_0341,2024-08-02 02:14:49,158,desktop,MX,1,369.97422017969023
session_001713,user_0390,2024-05-30 20:07:25,177,tablet,FR,12,0.0
session_001714,user_0417,2024-10-01 16:19:56,1431,desktop,JP,12,0.0
session_001715,user_0936,2024-06-23 17:07:53,2781,desktop,JP,14,0.0
session_001716,user_0249,2024-01-29 21:35:40,755,mobile,UK,3,0.0
session_001717,user_0010,2024-10-07 19:50:48,85,tablet,JP,14,455.3665989827791
session_001718,user_0647,2024-12-05 04:41:29,1385,tablet,UK,10,0.0
session_001719,user_0191,2024-02-05 14:44:31,2971,desktop,US,7,0.0
session_001720,user_0397,2024-05-04 10:23:26,2591,tablet,DE,8,0.0
session_001721,user_0481,2024-04-21 20:56:46,3026,tablet,MX,14,0.0
session_001722,user_0181,2024-03-17 18:53:19,1108,desktop,IN,10,0.0
session_001723,user_0193,2024-03-13 15:24:51,3505,mobile,DE,3,0.0
session_001724,user_0519,2024-09-05 18:46:40,1199,desktop,AU,5,0.0
session_001725,user_0289,2024-10-19 22:33:30,690,desktop,US,2,0.0
session_001726,user_0082,2024-09-18 18:27:42,3161,tablet,BR,1,0.0
session_001727,user_0715,2024-09-21 12:07:59,2510,tablet,UK,10,138.59427911268898
session_001728,user_0380,2024-07-13 01:29:39,1259,mobile,JP,9,0.0
session_001729,user_0708,2024-05-17 01:13:10,1708,mobile,BR,6,462.4885500234612
session_001730,user_0890,2024-12-15 04:07:19,1932,mobile,CA,3,0.0
session_001731,user_0808,2024-05-03 00:04:37,1592,tablet,CA,7,0.0
session_001732,user_0155,2024-08-18 06:34:29,783,desktop,UK,1,0.0
session_001733,user_0510,2024-06-01 07:51:58,678,mobile,IN,5,0.0
session_001734,user_0446,2024-11-26 17:27:36,684,mobile,US,6,481.1053141351464
session_001735,user_0623,2024-04-22 08:40:30,609,desktop,IN,8,0.0
session_001736,user_0647,2024-03-02 14:16:53,1416,tablet,FR,11,309.6971124388666
session_001737,user_0289,2024-05-12 11:15:24,2998,mobile,CA,6,0.0
session_001738,user_0428,2024-04-05 13:54:36,887,mobile,DE,15,437.21815237590295
session_001739,user_0806,2024-04-18 22:44:29,2303,mobile,MX,13,0.0
session_001740,user_0801,2024-09-02 17:01:16,2374,desktop,MX,10,126.13875924443994
session_001741,user_0912,2024-01-08 12:47:45,1313,tablet,UK,7,377.59423824171853
session_001742,user_0474,2024-08-22 00:38:13,3011,mobile,UK,8,0.0
session_001743,user_0373,2024-11-25 05:48:54,3215,desktop,BR,4,184.52269996829347
session_001744,user_0495,2024-08-06 05:04:53,628,mobile,JP,8,0.0
session_001745,user_0981,2024-12-24 17:35:36,2477,tablet,UK,5,370.3924916948239
session_001746,user_0290,2024-04-06 09:38:18,3268,mobile,AU,12,0.0
session_001747,user_0304,2024-01-10 19:39:40,148,tablet,AU,2,190.62950825557368
session_001748,user_0641,2024-05-28 08:40:45,2304,desktop,MX,8,0.0
session_001749,user_0203,2024-10-01 07:09:45,2514,mobile,FR,3,0.0
session_001750,user_0889,2024-05-06 19:33:18,2293,mobile,JP,3,0.0
session_001751,user_0662,2024-05-05 18:49:11,1650,desktop,JP,10,148.6253702548663
session_001752,user_0775,2024-08-08 19:04:48,191,tablet,US,12,0.0
session_001753,user_0144,2024-02-28 20:44:02,448,tablet,CA,12,0.0
session_001754,user_0084,2024-06-09 06:06:00,1437,desktop,BR,7,0.0
session_001755,user_0712,2024-03-01 04:33:20,2275,desktop,DE,8,0.0
session_001756,user_0246,2024-01-22 22:45:01,2670,tablet,IN,1,0.0
session_001757,user_0044,2024-03-26 01:14:10,3136,desktop,CA,14,0.0
session_001758,user_0020,2024-07-17 03:50:46,3165,mobile,BR,1,0.0
session_001759,user_0205,2024-08-17 00:06:37,177,desktop,DE,10,0.0
session_001760,user_0522,2024-12-14 23:21:46,3425,desktop,AU,4,317.56309862944784
session_001761,user_0289,2024-04-13 04:00:24,2308,mobile,IN,7,0.0
session_001762,user_0201,2024-05-07 00:24:08,1096,mobile,UK,11,24.120564299198126
session_001763,user_0789,2024-06-06 13:18:45,868,desktop,UK,1,0.0
session_001764,user_0205,2024-10-22 01:28:11,2365,tablet,FR,14,0.0
session_001765,user_0370,2024-06-29 02:44:26,252,tablet,DE,10,0.0
session_001766,user_0318,2024-01-05 19:12:24,916,desktop,JP,4,254.80042967147813
session_001767,user_0401,2024-08-21 17:18:12,3117,desktop,BR,8,0.0
session_001768,user_0080,2024-08-27 08:59:15,469,desktop,US,10,0.0
session_001769,user_0311,2024-06-21 20:15:56,1592,tablet,MX,3,0.0
session_001770,user_0760,2024-12-06 09:03:22,1557,desktop,FR,7,0.0
session_001771,user_0310,2024-02-25 02:01:36,1106,mobile,DE,2,0.0
session_001772,user_0902,2024-12-27 13:57:01,1981,desktop,US,2,436.1979770984918
session_001773,user_0712,2024-08-04 11:45:44,1148,mobile,US,12,0.0
session_001774,user_0067,2024-06-03 09:19:53,2807,mobile,US,1,0.0
session_001775,user_0591,2024-12-14 12:26:59,210,tablet,UK,13,0.0
session_001776,user_0822,2024-04-13 19:16:17,129,tablet,FR,14,0.0
session_001777,user_0895,2024-08-06 17:30:57,3451,mobile,IN,12,0.0
session_001778,user_0294,2024-05-21 09:03:00,392,tablet,JP,8,0.0
session_001779,user_0744,2024-08-01 23:54:59,2244,desktop,JP,12,0.0
session_001780,user_0479,2024-05-14 22:20:55,3172,mobile,CA,14,0.0
session_001781,user_0369,2024-06-16 15:50:28,384,tablet,FR,15,77.44433107282217
session_001782,user_0772,2024-07-28 09:49:05,3559,tablet,CA,15,0.0
session_001783,user_0614,2024-05-12 16:24:27,2242,tablet,CA,14,0.0
session_001784,user_0845,2024-09-26 05:13:49,1653,desktop,AU,15,0.0
session_001785,user_0590,2024-01-02 13:39:36,1073,tablet,CA,12,0.0
session_001786,user_0334,2024-10-11 05:22:48,3456,mobile,IN,15,202.47186733294274
session_001787,user_0360,2024-10-18 04:53:16,1701,tablet,UK,4,0.0
session_001788,user_0734,2024-01-01 05:33:22,3280,tablet,UK,8,0.0
session_001789,user_0774,2024-06-06 17:18:41,1270,desktop,IN,11,0.0
session_001790,user_0303,2024-02-17 00:30:20,878,desktop,UK,2,0.0
session_001791,user_0678,2024-06-05 12:14:23,73,tablet,MX,5,158.85543830675405
session_001792,user_0604,2024-12-23 02:52:48,1989,tablet,MX,10,0.0
session_001793,user_0360,2024-01-13 01:19:00,1077,tablet,BR,14,0.0
session_001794,user_0706,2024-08-16 00:23:56,2570,mobile,BR,1,0.0
session_001795,user_0487,2024-04-07 22:16:04,2257,desktop,UK,4,364.89653115726054
session_001796,user_0389,2024-10-17 21:40:21,1411,desktop,MX,8,26.827653409596735
session_001797,user_0222,2024-08-26 08:15:33,1711,desktop,US,11,432.73117677024686
session_001798,user_0456,2024-01-27 20:03:18,2086,desktop,BR,5,0.0
session_001799,user_0260,2024-08-15 10:45:24,511,tablet,IN,8,0.0
session_001800,user_0298,2024-08-21 10:50:51,1387,mobile,UK,11,85.85013325957011
session_001801,user_0256,2024-01-03 05:03:28,1616,tablet,CA,13,119.4770980375595
session_001802,user_0866,2024-07-10 14:21:54,966,tablet,BR,13,0.0
session_001803,user_0136,2024-10-14 12:37:18,2508,tablet,US,8,399.2253026550366
session_001804,user_0920,2024-09-26 10:47:50,1538,tablet,IN,2,0.0
session_001805,user_0069,2024-01-26 07:28:41,387,mobile,JP,8,0.0
session_001806,user_0124,2024-01-10 08:42:53,693,desktop,MX,3,0.0
session_001807,user_0571,2024-04-12 03:23:59,1987,desktop,CA,10,0.0
session_001808,user_0308,2024-02-21 17:39:07,3088,tablet,AU,1,259.99605399491395
session_001809,user_0682,2024-04-13 06:15:04,2428,tablet,US,5,441.38847602617926
session_001810,user_0821,2024-03-23 22:31:59,802,tablet,BR,8,58.53303681675199
session_001811,user_0880,2024-11-08 04:36:39,320,desktop,CA,14,431.9808824558096
session_001812,user_0075,2024-08-07 20:58:10,704,desktop,AU,14,0.0
session_001813,user_0062,2024-10-19 04:36:19,1798,desktop,JP,13,0.0
session_001814,user_0401,2024-06-23 16:42:14,2513,desktop,CA,8,0.0
session_001815,user_0248,2024-08-20 14:53:15,2165,mobile,BR,13,303.91267407795686
session_001816,user_0087,2024-09-30 14:10:37,3212,desktop,US,6,0.0
session_001817,user_0311,2024-11-20 19:06:32,2222,tablet,JP,15,0.0
session_001818,user_0776,2024-12-04 07:47:27,3468,tablet,MX,12,303.6775220475668
session_001819,user_0141,2024-07-01 06:27:17,1410,desktop,BR,6,0.0
session_001820,user_0957,2024-04-15 08:14:39,1213,tablet,IN,4,454.53663920844525
session_001821,user_0196,2024-05-15 08:22:42,1284,desktop,JP,9,0.0
session_001822,user_0787,2024-08-26 02:04:29,3253,desktop,FR,4,0.0
session_001823,user_0210,2024-11-05 22:11:04,1925,tablet,IN,3,0.0
session_001824,user_0211,2024-08-20 06:59:14,3265,tablet,JP,3,0.0
session_001825,user_0496,2024-10-05 11:18:38,1138,tablet,BR,9,0.0
session_001826,user_0990,2024-05-26 05:48:44,3360,tablet,AU,1,42.607738096823994
session_001827,user_0466,2024-12-29 00:30:39,2285,tablet,FR,9,0.0
session_001828,user_0644,2024-07-09 03:01:34,2468,desktop,BR,7,0.0
session_001829,user_0779,2024-11-07 04:39:19,253,desktop,UK,5,0.0
session_001830,user_0948,2024-10-15 13:28:38,2842,mobile,DE,1,0.0
session_001831,user_0640,2024-10-06 10:53:48,1165,mobile,AU,4,0.0
session_001832,user_0951,2024-08-02 14:45:09,1478,desktop,CA,1,0.0
session_001833,user_0209,2024-07-29 09:06:54,2554,desktop,CA,2,289.90773434060435
session_001834,user_0128,2024-02-07 03:50:10,1038,mobile,DE,4,0.0
session_001835,user_0287,2024-02-11 16:55:06,42,desktop,FR,7,0.0
session_001836,user_0238,2024-02-08 23:29:04,3500,desktop,AU,12,445.17802162761245
session_001837,user_0769,2024-05-27 15:22:21,124,tablet,FR,4,250.8447151926058
session_001838,user_0351,2024-05-05 02:00:12,114,mobile,IN,10,0.0
session_001839,user_0721,2024-01-31 01:01:08,2491,tablet,AU,3,0.0
session_001840,user_0281,2024-04-06 14:39:50,2958,mobile,DE,7,21.895229491451072
session_001841,user_0250,2024-09-07 16:17:02,2887,desktop,BR,12,0.0
session_001842,user_0021,2024-07-09 16:03:19,1817,tablet,BR,15,0.0
session_001843,user_0376,2024-12-20 00:42:54,1094,mobile,CA,3,296.89234551827894
session_001844,user_0830,2024-03-17 00:10:12,3494,desktop,AU,6,0.0
session_001845,user_0095,2024-08-27 00:24:33,2878,tablet,US,5,0.0
session_001846,user_0146,2024-11-29 09:48:08,1815,mobile,CA,4,0.0
session_001847,user_0636,2024-01-21 06:02:27,2375,tablet,CA,5,0.0
session_001848,user_0018,2024-11-09 16:34:38,830,tablet,UK,2,141.8316235428451
session_001849,user_0128,2024-10-29 13:21:32,1924,tablet,JP,12,0.0
session_001850,user_0334,2024-11-28 04:58:27,733,mobile,IN,14,0.0
session_001851,user_0172,2024-01-19 18:36:11,1951,desktop,CA,4,0.0
session_001852,user_0474,2024-04-05 10:55:07,1893,desktop,UK,12,0.0
session_001853,user_0387,2024-02-22 18:43:10,32,mobile,BR,9,341.9874529509744
session_001854,user_0744,2024-06-05 20:36:23,2180,mobile,IN,6,0.0
session_001855,user_0770,2024-04-07 15:29:44,2174,mobile,CA,9,0.0
session_001856,user_0615,2024-05-22 17:21:36,3478,mobile,UK,10,0.0
session_001857,user_0323,2024-07-08 05:14:03,843,desktop,DE,7,230.47081294616024
session_001858,user_0810,2024-10-21 16:07:13,3098,desktop,FR,7,129.80097189347828
session_001859,user_0259,2024-07-08 01:04:46,1665,mobile,BR,6,0.0
session_001860,user_0252,2024-02-26 12:30:27,2651,desktop,FR,6,0.0
session_001861,user_0080,2024-08-20 07:58:04,1234,mobile,IN,9,243.78296844554663
session_001862,user_0070,2024-05-16 21:22:27,1387,desktop,FR,15,15.417530507808783
session_001863,user_0277,2024-01-24 06:11:13,131,tablet,DE,11,207.6719064539675
session_001864,user_0472,2024-05-14 17:34:56,2576,mobile,FR,6,34.94901144951385
session_001865,user_0777,2024-07-08 07:59:10,1805,tablet,US,11,0.0
session_001866,user_0992,2024-02-29 13:08:21,3408,mobile,JP,11,0.0
session_001867,user_0146,2024-10-22 23:22:06,834,desktop,MX,7,0.0
session_001868,user_0977,2024-02-21 15:06:34,826,mobile,MX,4,414.7018403764936
session_001869,user_0582,2024-04-09 02:09:02,892,desktop,UK,3,0.0
session_001870,user_0225,2024-06-30 20:56:02,708,tablet,BR,2,450.7086022044807
session_001871,user_0746,2024-05-24 12:22:33,3514,mobile,FR,10,0.0
session_001872,user_0647,2024-09-15 05:42:14,1367,tablet,CA,11,0.0
session_001873,user_0826,2024-08-18 15:05:10,3217,desktop,DE,14,246.86402330825015
session_001874,user_0308,2024-07-12 17:50:46,2996,mobile,US,10,0.0
session_001875,user_0569,2024-03-27 20:20:16,3489,desktop,DE,8,463.7652998291898
session_001876,user_0372,2024-06-09 06:07:49,3071,mobile,AU,10,172.2944355499105
session_001877,user_0972,2024-12-26 13:24:25,2745,desktop,JP,15,0.0
session_001878,user_0425,2024-07-02 18:18:09,155,mobile,JP,2,0.0
session_001879,user_0603,2024-03-24 02:53:27,1690,mobile,DE,5,174.69453012946306
session_001880,user_0335,2024-08-18 11:19:04,1573,desktop,UK,2,0.0
session_001881,user_0505,2024-12-14 04:44:36,408,tablet,CA,1,0.0
session_001882,user_0696,2024-09-23 06:49:48,3416,tablet,JP,11,0.0
session_001883,user_0103,2024-01-16 02:58:04,2417,desktop,US,10,0.0
session_001884,user_0844,2024-07-09 10:29:14,470,mobile,MX,5,0.0
session_001885,user_0142,2024-01-26 05:18:29,1923,tablet,FR,3,57.09889302584231
session_001886,user_0230,2024-09-24 14:14:38,1192,desktop,AU,14,175.94222773502918
session_001887,user_0368,2024-07-16 15:04:01,1285,mobile,AU,7,0.0
session_001888,user_0683,2024-05-06 20:13:21,892,desktop,BR,3,0.0
session_001889,user_0152,2024-02-11 19:35:56,1868,desktop,CA,12,346.9856454936839
session_001890,user_0245,2024-10-06 02:12:53,2002,mobile,AU,2,339.10393849416755
session_001891,user_0310,2024-12-30 01:32:19,2934,desktop,BR,11,0.0
session_001892,user_0051,2024-01-13 04:28:41,3475,mobile,AU,3,0.0
session_001893,user_0461,2024-02-21 14:44:53,3371,mobile,AU,11,0.0
session_001894,user_0008,2024-12-03 13:17:25,3238,desktop,FR,7,0.0
session_001895,user_0906,2024-02-24 12:04:22,1013,tablet,MX,8,0.0
session_001896,user_0040,2024-10-26 08:56:07,67,tablet,JP,12,0.0
session_001897,user_0495,2024-10-26 15:32:06,3406,tablet,DE,4,343.37429801185544
session_001898,user_0281,2024-07-25 04:03:31,1630,tablet,MX,10,0.0
session_001899,user_0466,2024-10-06 06:33:53,2450,tablet,FR,9,0.0
session_001900,user_0418,2024-08-16 20:51:46,2598,desktop,BR,14,457.91155087456275
session_001901,user_0586,2024-03-30 16:33:56,1320,tablet,DE,8,0.0
session_001902,user_0685,2024-12-17 05:26:11,2403,mobile,AU,5,12.099659368872468
session_001903,user_0245,2024-06-03 04:07:24,39,mobile,US,2,144.0810059180575
session_001904,user_0963,2024-06-10 20:26:19,96,tablet,FR,13,0.0
session_001905,user_0547,2024-09-13 19:39:22,2292,mobile,UK,14,0.0
session_001906,user_0182,2024-07-30 16:21:27,2717,desktop,US,11,220.45523694933706
session_001907,user_0022,2024-02-08 15:02:01,561,tablet,FR,3,0.0
session_001908,user_0209,2024-10-10 04:16:49,701,mobile,UK,13,161.65128781619435
session_001909,user_0655,2024-01-27 15:18:10,342,desktop,UK,14,0.0
session_001910,user_0989,2024-03-10 12:07:32,494,mobile,JP,2,419.24373717586235
session_001911,user_0126,2024-07-05 21:29:57,2766,tablet,FR,13,0.0
session_001912,user_0826,2024-03-14 12:24:19,2263,mobile,US,15,0.0
session_001913,user_0065,2024-03-04 00:40:20,627,mobile,CA,9,0.0
session_001914,user_0031,2024-05-12 02:42:52,3525,mobile,AU,2,0.0
session_001915,user_0195,2024-08-29 04:50:21,2641,mobile,MX,12,351.7037979720628
session_001916,user_0571,2024-10-26 08:44:25,1905,mobile,JP,11,0.0
session_001917,user_0004,2024-08-09 17:32:23,1485,desktop,JP,11,0.0
session_001918,user_0883,2024-06-28 23:57:31,379,desktop,UK,10,265.0519479445518
session_001919,user_0507,2024-08-02 23:47:12,2289,tablet,JP,2,0.0
session_001920,user_0252,2024-05-01 04:35:34,2229,mobile,FR,1,0.0
session_001921,user_0713,2024-04-10 07:21:25,3371,mobile,CA,5,211.89461790652595
session_001922,user_0373,2024-01-30 04:05:29,2070,mobile,FR,7,0.0
session_001923,user_0891,2024-02-23 08:53:28,2180,tablet,MX,14,0.0
session_001924,user_0326,2024-12-11 00:33:58,536,desktop,MX,4,0.0
session_001925,user_0862,2024-10-22 09:37:35,2283,tablet,UK,13,468.2525611140379
session_001926,user_0305,2024-12-17 23:30:33,2292,tablet,FR,2,0.0
session_001927,user_0096,2024-09-12 12:02:57,1395,mobile,US,3,0.0
session_001928,user_0913,2024-07-04 05:44:55,204,mobile,JP,7,139.49830254774838
session_001929,user_0917,2024-11-04 09:36:53,1044,desktop,JP,3,0.0
session_001930,user_0646,2024-11-11 10:42:07,98,mobile,DE,12,92.99109609091443
session_001931,user_0245,2024-06-07 10:00:04,51,tablet,IN,15,0.0
session_001932,user_0505,2024-07-31 15:39:51,1004,desktop,AU,4,0.0
session_001933,user_0353,2024-02-22 21:34:26,1686,tablet,AU,15,0.0
session_001934,user_0724,2024-06-12 04:46:23,1074,tablet,MX,8,0.0
session_001935,user_0708,2024-02-19 18:49:37,2391,desktop,MX,2,0.0
session_001936,user_0256,2024-10-16 06:47:10,220,tablet,UK,11,0.0
session_001937,user_0589,2024-01-02 02:15:45,2699,desktop,UK,14,351.1498204375979
session_001938,user_0148,2024-02-27 02:01:23,2996,tablet,UK,14,488.85250263998023
session_001939,user_0697,2024-04-16 19:47:16,1846,tablet,DE,14,0.0
session_001940,user_0502,2024-07-08 21:00:15,1151,mobile,US,5,0.0
session_001941,user_0767,2024-06-27 03:50:15,2177,mobile,DE,7,0.0
session_001942,user_0437,2024-10-25 16:05:55,86,mobile,IN,2,297.3773807486164
session_001943,user_0206,2024-09-24 08:38:27,3568,mobile,BR,7,0.0
session_001944,user_0018,2024-10-30 07:31:13,990,tablet,BR,7,0.0
session_001945,user_0113,2024-04-13 22:55:09,2984,mobile,IN,5,0.0
session_001946,user_0765,2024-06-05 18:53:38,113,desktop,MX,15,0.0
session_001947,user_0776,2024-09-16 14:22:36,2307,tablet,MX,13,461.6954659644078
session_001948,user_0004,2024-02-27 21:40:41,110,mobile,IN,7,0.0
session_001949,user_0751,2024-04-28 23:16:39,2982,mobile,FR,12,318.1350511830844
session_001950,user_0579,2024-08-07 01:03:58,1491,desktop,AU,8,0.0
session_001951,user_0366,2024-07-02 01:36:56,3138,desktop,IN,6,0.0
session_001952,user_0106,2024-08-07 11:39:47,591,desktop,AU,14,0.0
session_001953,user_0106,2024-09-21 11:00:51,2276,mobile,CA,4,0.0
session_001954,user_0012,2024-12-22 14:16:35,2436,mobile,UK,5,0.0
session_001955,user_0349,2024-12-24 16:16:11,999,tablet,UK,2,0.0
session_001956,user_0046,2024-07-03 20:45:27,2852,mobile,IN,3,332.0755402079965
session_001957,user_0837,2024-03-25 00:36:28,3289,mobile,JP,2,0.0
session_001958,user_0001,2024-06-14 20:54:49,2882,mobile,JP,13,0.0
session_001959,user_0643,2024-08-10 00:40:10,117,tablet,FR,4,0.0
session_001960,user_0201,2024-11-17 06:47:05,886,desktop,CA,5,0.0
session_001961,user_0033,2024-02-15 18:41:09,3002,tablet,DE,6,0.0
session_001962,user_0158,2024-09-24 03:51:08,289,desktop,BR,7,0.0
session_001963,user_0112,2024-02-02 22:38:52,3161,desktop,DE,2,0.0
session_001964,user_0273,2024-10-04 04:08:17,2160,tablet,IN,15,466.70564711037747
session_001965,user_0338,2024-12-10 05:44:12,1885,desktop,MX,9,0.0
session_001966,user_0626,2024-11-20 22:30:58,3285,mobile,FR,6,0.0
session_001967,user_0201,2024-06-06 14:28:50,1240,mobile,IN,8,0.0
