event_id,session_id,user_id,event_time,event_type,page_type,device_type,location,value,user_agent,referrer
event_002393,session_000435,user_0434,2024-12-13 18:35:36,signup,blog,mobile,BR,82.23160353843971,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002394,session_001037,user_0204,2024-01-28 00:07:31,add_to_cart,home,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_002395,session_001265,user_0888,2024-05-21 17:08:50,signup,product,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002396,session_004984,user_0748,2024-09-30 09:08:18,login,support,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002397,session_004397,user_0895,2024-07-17 11:18:04,logout,about,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_002398,session_003372,user_0239,2024-02-10 18:21:22,signup,checkout,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002399,session_000068,user_0861,2024-06-30 12:23:47,page_view,home,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_002400,session_001734,user_0446,2024-11-26 17:35:10,signup,profile,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_002401,session_004006,user_0446,2024-08-11 04:56:36,click,home,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002402,session_004158,user_0572,2024-12-23 20:02:09,purchase,checkout,desktop,US,84.70806384350048,Mozilla/5.0 (desktop) Browser/1.0,email
event_002403,session_001826,user_0990,2024-05-26 06:03:58,add_to_cart,support,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_002404,session_001157,user_0981,2024-02-11 21:44:54,purchase,search,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_002405,session_002804,user_0096,2024-05-07 14:28:35,click,about,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002406,session_003783,user_0971,2024-06-13 17:24:27,logout,support,desktop,CA,69.83136881253948,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_002407,session_000292,user_0866,2024-06-17 12:21:08,login,product,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_002408,session_004339,user_0452,2024-10-17 23:18:31,scroll,search,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_002409,session_001763,user_0789,2024-06-06 13:29:25,purchase,search,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_002410,session_000698,user_0176,2024-01-28 16:11:38,page_view,checkout,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_002411,session_003185,user_0537,2024-11-27 22:36:11,purchase,product,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002412,session_002875,user_0881,2024-03-25 01:10:42,page_view,home,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002413,session_004081,user_0169,2024-08-29 15:57:41,login,about,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_002414,session_000898,user_0768,2024-07-16 14:21:30,purchase,checkout,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002415,session_000444,user_0381,2024-04-11 05:11:58,signup,search,mobile,BR,53.59936798574374,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_002416,session_000135,user_0962,2024-04-18 15:22:27,purchase,product,tablet,JP,36.68691718199093,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_002417,session_000894,user_0915,2024-03-05 02:04:22,signup,checkout,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_002418,session_003300,user_0925,2024-07-06 14:15:01,signup,blog,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_002419,session_003849,user_0444,2024-05-06 16:00:54,purchase,profile,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002420,session_000311,user_0966,2024-10-02 02:28:42,page_view,support,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002421,session_000362,user_0624,2024-01-22 09:06:02,signup,about,tablet,CA,47.298164350989104,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_002422,session_000647,user_0364,2024-08-30 19:35:47,scroll,support,desktop,IN,64.8023661080719,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002423,session_002568,user_0187,2024-06-26 10:58:46,page_view,support,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002424,session_000948,user_0114,2024-10-11 06:40:38,logout,support,mobile,FR,96.96381789402636,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002425,session_003300,user_0925,2024-07-06 14:15:17,click,product,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_002426,session_001530,user_0883,2024-05-29 15:28:46,scroll,product,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002427,session_002565,user_0093,2024-05-22 10:37:53,logout,search,mobile,BR,56.20893523759446,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002428,session_000183,user_0797,2024-05-28 07:52:11,login,profile,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002429,session_001623,user_0507,2024-03-26 23:36:55,signup,checkout,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_002430,session_003342,user_0096,2024-11-20 04:38:59,click,support,tablet,IN,47.48659232241257,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002431,session_004468,user_0770,2024-11-12 08:45:48,purchase,search,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_002432,session_004845,user_0705,2024-04-24 05:24:25,signup,checkout,tablet,IN,41.604801125239135,Mozilla/5.0 (tablet) Browser/1.0,email
event_002433,session_004697,user_0683,2024-10-15 06:30:56,scroll,blog,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_002434,session_001971,user_0551,2024-02-06 07:51:16,page_view,profile,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_002435,session_004380,user_0926,2024-10-21 17:45:57,add_to_cart,blog,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002436,session_002080,user_0780,2024-05-11 05:40:24,click,home,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_002437,session_001904,user_0963,2024-06-10 20:26:56,purchase,product,tablet,FR,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_002438,session_003609,user_0135,2024-05-04 13:44:14,scroll,about,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002439,session_004145,user_0274,2024-01-16 20:47:38,signup,home,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_002440,session_001127,user_0621,2024-07-28 01:02:48,click,product,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002441,session_000704,user_0290,2024-10-25 06:00:46,add_to_cart,product,tablet,MX,22.590749177701962,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_002442,session_001429,user_0021,2024-01-06 17:27:50,add_to_cart,profile,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002443,session_002546,user_0742,2024-06-26 19:33:57,add_to_cart,search,mobile,BR,62.662876109289364,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_002444,session_004112,user_0047,2024-11-07 01:35:53,page_view,home,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_002445,session_000125,user_0636,2024-04-07 08:06:48,purchase,profile,tablet,CA,83.81832442227733,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_002446,session_000962,user_0153,2024-12-02 11:14:23,page_view,search,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_002447,session_000767,user_0116,2024-11-05 09:02:28,scroll,product,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_002448,session_000639,user_0160,2024-10-21 07:15:02,scroll,about,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_002449,session_002183,user_0572,2024-03-28 01:12:49,purchase,about,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_002450,session_002640,user_0320,2024-05-28 07:23:43,click,search,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_002451,session_000808,user_0148,2024-03-21 16:53:51,purchase,profile,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_002452,session_003630,user_0841,2024-06-05 04:35:25,add_to_cart,home,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_002453,session_000854,user_0220,2024-04-21 14:30:48,add_to_cart,product,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_002454,session_000122,user_0707,2024-04-07 03:34:35,purchase,profile,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002455,session_003079,user_0895,2024-01-04 02:42:57,logout,product,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_002456,session_004756,user_0985,2024-04-14 14:53:41,click,checkout,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002457,session_004753,user_0875,2024-03-21 05:29:40,logout,checkout,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002458,session_003711,user_0480,2024-03-06 08:45:17,page_view,support,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002459,session_002908,user_0717,2024-01-14 03:01:03,signup,support,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_002460,session_003685,user_0122,2024-12-08 02:29:33,login,about,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002461,session_001752,user_0775,2024-08-08 19:07:45,page_view,home,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_002462,session_000278,user_0217,2024-12-29 23:10:12,logout,checkout,tablet,UK,73.10004923357587,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002463,session_001925,user_0862,2024-10-22 09:52:52,purchase,search,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_002464,session_000764,user_0961,2024-03-08 19:06:49,logout,about,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002465,session_002767,user_0902,2024-06-15 11:02:36,page_view,about,desktop,BR,81.9072809402825,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002466,session_002142,user_0218,2024-11-24 16:30:31,page_view,blog,mobile,UK,97.30508063726833,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002467,session_001108,user_0869,2024-10-01 09:20:26,purchase,profile,mobile,DE,33.22699257281093,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002468,session_004591,user_0567,2024-10-11 16:38:36,page_view,checkout,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002469,session_004820,user_0830,2024-02-12 13:24:39,login,blog,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002470,session_003263,user_0981,2024-01-15 22:59:43,purchase,home,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_002471,session_001763,user_0789,2024-06-06 13:27:15,page_view,about,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_002472,session_000560,user_0898,2024-07-27 22:24:48,page_view,support,tablet,FR,68.4988503621781,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_002473,session_002832,user_0980,2024-11-03 17:57:05,purchase,search,tablet,DE,7.873601885855597,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002474,session_002541,user_0215,2024-11-11 23:51:50,page_view,search,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002475,session_003997,user_0679,2024-02-26 21:21:11,click,about,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002476,session_002401,user_0668,2024-05-31 06:11:48,login,support,desktop,BR,20.20397292263343,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002477,session_000385,user_0927,2024-11-25 01:52:52,signup,product,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002478,session_003209,user_0076,2024-11-17 15:58:58,scroll,search,desktop,US,60.68555144923684,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_002479,session_004584,user_0981,2024-03-30 08:03:47,page_view,product,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002480,session_001168,user_0394,2024-02-03 21:10:25,click,blog,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002481,session_003472,user_0306,2024-12-01 23:38:59,page_view,product,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_002482,session_000627,user_0911,2024-08-14 02:22:30,add_to_cart,product,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_002483,session_002193,user_0350,2024-03-13 11:14:41,scroll,home,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_002484,session_004224,user_0491,2024-10-11 03:26:56,page_view,checkout,tablet,JP,24.229426759954322,Mozilla/5.0 (tablet) Browser/1.0,email
event_002485,session_004772,user_0301,2024-05-30 11:17:38,logout,home,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_002486,session_002559,user_0982,2024-11-29 02:18:21,click,product,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002487,session_000736,user_0277,2024-04-13 17:59:15,signup,product,desktop,FR,83.5415541707929,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002488,session_002983,user_0744,2024-11-28 12:45:50,login,product,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002489,session_002026,user_0812,2024-11-28 18:20:10,login,blog,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002490,session_002471,user_0973,2024-11-17 21:29:04,click,blog,desktop,JP,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002491,session_001584,user_0519,2024-12-20 16:26:35,purchase,support,tablet,IN,51.253105261973275,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_002492,session_004169,user_0755,2024-01-12 20:15:33,login,home,tablet,CA,93.72436053645536,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_002493,session_001710,user_0197,2024-07-18 09:37:56,scroll,blog,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_002494,session_000526,user_0751,2024-11-28 21:40:16,click,support,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002495,session_002127,user_0921,2024-12-26 15:07:11,page_view,support,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_002496,session_003498,user_0816,2024-11-07 13:51:04,add_to_cart,about,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_002497,session_001703,user_0164,2024-12-15 20:17:55,click,search,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_002498,session_002244,user_0046,2024-11-12 23:48:13,signup,support,desktop,CA,58.39796816172299,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002499,session_001770,user_0760,2024-12-06 09:15:10,page_view,home,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_002500,session_002876,user_0147,2024-05-21 16:32:37,signup,home,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002501,session_001709,user_0364,2024-08-22 03:18:03,scroll,search,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002502,session_002981,user_0055,2024-12-05 07:35:54,purchase,checkout,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_002503,session_000402,user_0617,2024-05-03 14:02:08,signup,product,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002504,session_002295,user_0366,2024-12-04 14:56:38,signup,about,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_002505,session_004595,user_0217,2024-06-04 19:01:52,scroll,home,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_002506,session_000778,user_0936,2024-08-10 19:17:07,purchase,profile,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002507,session_001997,user_0704,2024-09-05 04:43:29,scroll,blog,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002508,session_001098,user_0896,2024-06-30 07:04:36,logout,blog,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_002509,session_000910,user_0082,2024-12-18 08:34:43,scroll,search,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_002510,session_001146,user_0180,2024-01-30 04:28:54,purchase,home,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_002511,session_001418,user_0714,2024-06-03 14:43:58,click,profile,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_002512,session_001392,user_0121,2024-02-01 15:50:35,login,product,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_002513,session_000731,user_0858,2024-07-11 15:08:03,add_to_cart,support,mobile,AU,71.52996254942396,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002514,session_000064,user_0393,2024-09-26 12:13:14,click,product,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_002515,session_001223,user_0511,2024-02-06 13:20:26,purchase,blog,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002516,session_001716,user_0249,2024-01-29 21:41:50,purchase,product,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_002517,session_002885,user_0861,2024-02-24 04:51:01,scroll,about,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_002518,session_002900,user_0485,2024-12-22 16:44:14,page_view,search,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_002519,session_004706,user_0688,2024-11-27 01:45:55,click,search,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002520,session_000737,user_0752,2024-09-17 22:57:19,scroll,checkout,desktop,IN,65.05269492312182,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_002521,session_002338,user_0123,2024-10-31 22:13:55,scroll,product,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_002522,session_001066,user_0534,2024-11-03 12:15:44,add_to_cart,home,tablet,FR,43.13450072204661,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_002523,session_003597,user_0516,2024-07-08 20:55:15,scroll,checkout,tablet,JP,13.90536722392003,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_002524,session_002066,user_0679,2024-11-22 21:59:19,logout,profile,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_002525,session_001759,user_0205,2024-08-17 00:08:17,click,checkout,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_002526,session_002405,user_0124,2024-08-15 14:50:09,scroll,about,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_002527,session_002294,user_0001,2024-12-12 19:08:25,login,home,tablet,CA,46.55965736734342,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_002528,session_003627,user_0562,2024-03-20 09:34:09,signup,profile,mobile,UK,7.796005162221597,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_002529,session_003753,user_0592,2024-12-09 06:48:35,signup,home,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_002530,session_001495,user_0394,2024-09-23 13:11:48,login,profile,desktop,BR,24.67230605487457,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_002531,session_002196,user_0482,2024-10-20 11:05:37,signup,profile,mobile,UK,37.42093378208682,Mozilla/5.0 (mobile) Browser/1.0,email
event_002532,session_004810,user_0683,2024-10-14 14:37:14,login,home,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_002533,session_003682,user_0856,2024-08-29 11:07:09,login,search,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_002534,session_000990,user_0630,2024-04-08 05:45:41,add_to_cart,home,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002535,session_001457,user_0746,2024-06-13 16:47:28,page_view,product,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_002536,session_001533,user_0772,2024-11-03 10:25:23,signup,profile,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002537,session_003633,user_0102,2024-05-27 00:16:47,signup,search,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_002538,session_001351,user_0715,2024-12-12 08:17:47,signup,checkout,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
